HEART RATE DATE/TIME,VALUE,,,,,,,,,
  4:23:53 PM,66,,,,,,,,,
  4:23:56 PM,66,,,,,,,,,
  4:23:59 PM,66,,,,,,,,,
  4:24:00 PM,65,,,,,,,,,
  4:24:03 PM,65,,,,,,,,,
  4:24:06 PM,65,,,,,,,,,
  4:24:09 PM,62,,,,,,,,,
  4:24:12 PM,62,,,,,,,,,
  4:24:15 PM,62,,,,,,,,,
  4:24:18 PM,62,,,,,,,,,
  4:24:20 PM,61,,,,,,,,,
  4:24:23 PM,61,,,,,,,,,
  4:24:26 PM,61,,,,,,,,,
  4:24:27 PM,61,,,,,,,,,
  4:24:29 PM,61,,,,,,,,,
  4:24:30 PM,61,,,,,,,,,
  4:24:33 PM,61,,,,,,,,,
  4:24:36 PM,61,,,,,,,,,
  4:24:39 PM,61,,,,,,,,,
  4:24:42 PM,61,,,,,,,,,
  4:24:45 PM,61,,,,,,,,,
  4:24:48 PM,61,,,,,,,,,
  4:24:51 PM,61,,,,,,,,,
  4:24:54 PM,61,,,,,,,,,
  4:24:57 PM,61,,,,,,,,,
  4:25:00 PM,61,,,,,,,,,
  4:25:03 PM,61,,,,,,,,,
  4:25:06 PM,61,,,,,,,,,
  4:25:09 PM,61,,,,,,,,,
  4:25:10 PM,61,,,,,,,,,
  4:25:13 PM,61,,,,,,,,,
  4:25:15 PM,61,,,,,,,,,
  4:25:18 PM,61,,,,,,,,,
  4:25:20 PM,62,,,,,,,,,
  4:25:21 PM,64,,,,,,,,,
  4:25:22 PM,64,,,,,,,,,
  4:25:25 PM,64,,,,,,,,,
  4:25:28 PM,64,,,,,,,,,
  4:25:31 PM,64,,,,,,,,,
  4:25:34 PM,64,,,,,,,,,
  4:25:37 PM,64,,,,,,,,,
  4:25:38 PM,63,,,,,,,,,
  4:25:39 PM,63,,,,,,,,,
  4:25:42 PM,63,,,,,,,,,
  4:25:45 PM,63,,,,,,,,,
  4:25:48 PM,63,,,,,,,,,
  4:25:51 PM,63,,,,,,,,,
  4:25:53 PM,62,,,,,,,,,
  4:25:56 PM,62,,,,,,,,,
  4:25:59 PM,62,,,,,,,,,
  4:26:02 PM,62,,,,,,,,,
  4:26:05 PM,62,,,,,,,,,
  4:26:08 PM,62,,,,,,,,,
  4:26:09 PM,63,,,,,,,,,
  4:26:12 PM,64,,,,,,,,,
  4:26:13 PM,65,,,,,,,,,
  4:26:14 PM,66,,,,,,,,,
  4:26:15 PM,66,,,,,,,,,
  4:26:20 PM,73,,,,,,,,,
  4:26:25 PM,79,,,,,,,,,
  4:26:30 PM,80,,,,,,,,,
  4:26:35 PM,79,,,,,,,,,
  4:26:50 PM,79,,,,,,,,,
  4:26:55 PM,77,,,,,,,,,
  4:27:00 PM,61,,,,,,,,,
  4:27:10 PM,58,,,,,,,,,
  4:27:20 PM,61,,,,,,,,,
  4:27:25 PM,60,,,,,,,,,
  4:27:30 PM,60,,,,,,,,,
  4:27:40 PM,63,,,,,,,,,
  4:27:45 PM,62,,,,,,,,,
  4:27:50 PM,62,,,,,,,,,
  4:28:05 PM,62,,,,,,,,,
  4:28:15 PM,65,,,,,,,,,
  4:28:20 PM,66,,,,,,,,,
  4:28:35 PM,66,,,,,,,,,
  4:28:50 PM,66,,,,,,,,,
  4:29:05 PM,66,,,,,,,,,
  4:29:10 PM,67,,,,,,,,,
  4:29:25 PM,67,,,,,,,,,
  4:29:40 PM,67,,,,,,,,,
  4:29:55 PM,67,,,,,,,,,
  4:30:10 PM,67,,,,,,,,,
  9:52:00 PM,90,,,,,,,,,
  9:52:01 PM,89,,,,,,,,,
  9:52:02 PM,88,,,,,,,,,
  9:52:03 PM,86,,,,,,,,,
  9:52:04 PM,86,,,,,,,,,
  9:52:07 PM,85,,,,,,,,,
  9:52:09 PM,86,,,,,,,,,
  9:52:12 PM,86,,,,,,,,,
  9:52:15 PM,86,,,,,,,,,
  9:52:18 PM,86,,,,,,,,,
  9:52:19 PM,86,,,,,,,,,
  9:52:20 PM,87,,,,,,,,,
  9:52:23 PM,88,,,,,,,,,
  9:52:26 PM,88,,,,,,,,,
  9:52:29 PM,88,,,,,,,,,
  9:52:31 PM,87,,,,,,,,,
  9:52:32 PM,86,,,,,,,,,
  9:52:33 PM,85,,,,,,,,,
  9:52:36 PM,85,,,,,,,,,
  9:52:40 PM,85,,,,,,,,,
  9:52:55 PM,85,,,,,,,,,
  9:53:00 PM,90,,,,,,,,,
  9:53:05 PM,90,,,,,,,,,
  9:53:20 PM,90,,,,,,,,,
  9:53:25 PM,93,,,,,,,,,
  9:53:30 PM,86,,,,,,,,,
  9:53:35 PM,86,,,,,,,,,
  9:53:50 PM,89,,,,,,,,,
  9:54:00 PM,92,,,,,,,,,
  9:54:05 PM,93,,,,,,,,,
  9:54:20 PM,92,,,,,,,,,
  9:54:35 PM,92,,,,,,,,,
  9:54:50 PM,92,,,,,,,,,
  9:55:05 PM,92,,,,,,,,,
  9:55:10 PM,90,,,,,,,,,
  9:55:25 PM,90,,,,,,,,,
  9:55:30 PM,90,,,,,,,,,
  9:55:40 PM,92,,,,,,,,,
  9:55:45 PM,91,,,,,,,,,
  9:56:00 PM,91,,,,,,,,,
  9:56:05 PM,90,,,,,,,,,
  9:56:10 PM,90,,,,,,,,,
  9:56:20 PM,90,,,,,,,,,
  9:56:35 PM,90,,,,,,,,,
  9:56:40 PM,96,,,,,,,,,
  9:56:55 PM,96,,,,,,,,,
  9:57:00 PM,96,,,,,,,,,
  9:57:05 PM,95,,,,,,,,,
  9:57:20 PM,95,,,,,,,,,
  9:57:30 PM,93,,,,,,,,,
  9:57:45 PM,93,,,,,,,,,
  9:58:00 PM,92,,,,,,,,,
  9:58:10 PM,93,,,,,,,,,
  9:58:25 PM,93,,,,,,,,,
  9:58:30 PM,92,,,,,,,,,
  9:58:45 PM,90,,,,,,,,,
  9:58:55 PM,89,,,,,,,,,
  9:59:00 PM,88,,,,,,,,,
  9:59:10 PM,87,,,,,,,,,
  9:59:15 PM,85,,,,,,,,,
  9:59:30 PM,85,,,,,,,,,
  9:59:45 PM,85,,,,,,,,,
  9:59:55 PM,84,,,,,,,,,
  10:00:10 PM,87,,,,,,,,,
  10:00:20 PM,92,,,,,,,,,
  10:00:25 PM,95,,,,,,,,,
  10:00:30 PM,95,,,,,,,,,
  10:00:35 PM,94,,,,,,,,,
  10:00:50 PM,91,,,,,,,,,
  10:01:00 PM,90,,,,,,,,,
  10:01:05 PM,88,,,,,,,,,
  10:01:20 PM,88,,,,,,,,,
  10:01:25 PM,87,,,,,,,,,
  10:01:30 PM,88,,,,,,,,,
  10:01:45 PM,88,,,,,,,,,
  10:01:50 PM,86,,,,,,,,,
  10:01:55 PM,86,,,,,,,,,
  10:02:05 PM,85,,,,,,,,,
  10:02:10 PM,84,,,,,,,,,
  10:02:20 PM,85,,,,,,,,,
  10:02:30 PM,84,,,,,,,,,
  10:02:40 PM,84,,,,,,,,,
  10:02:45 PM,85,,,,,,,,,
  10:02:50 PM,86,,,,,,,,,
  10:03:00 PM,87,,,,,,,,,
  10:03:15 PM,86,,,,,,,,,
  10:03:20 PM,85,,,,,,,,,
  10:03:25 PM,89,,,,,,,,,
  10:03:40 PM,87,,,,,,,,,
  10:03:50 PM,86,,,,,,,,,
  10:04:05 PM,86,,,,,,,,,
  10:04:10 PM,89,,,,,,,,,
  10:04:20 PM,90,,,,,,,,,
  10:04:35 PM,90,,,,,,,,,
  10:04:40 PM,89,,,,,,,,,
  10:04:55 PM,89,,,,,,,,,
  10:05:00 PM,88,,,,,,,,,
  10:05:15 PM,88,,,,,,,,,
  10:05:20 PM,89,,,,,,,,,
  10:05:30 PM,90,,,,,,,,,
  10:05:40 PM,90,,,,,,,,,
  10:05:45 PM,91,,,,,,,,,
  10:05:55 PM,90,,,,,,,,,
  10:06:10 PM,90,,,,,,,,,
  10:06:20 PM,88,,,,,,,,,
  10:06:25 PM,90,,,,,,,,,
  10:06:30 PM,90,,,,,,,,,
  10:06:40 PM,91,,,,,,,,,
  10:06:50 PM,92,,,,,,,,,
  10:07:00 PM,88,,,,,,,,,
  10:07:05 PM,87,,,,,,,,,
  10:07:20 PM,89,,,,,,,,,
  10:07:30 PM,88,,,,,,,,,
  10:07:35 PM,88,,,,,,,,,
  10:07:45 PM,87,,,,,,,,,
  10:08:00 PM,86,,,,,,,,,
  10:08:05 PM,86,,,,,,,,,
  10:08:10 PM,86,,,,,,,,,
  10:08:20 PM,88,,,,,,,,,
  10:08:30 PM,88,,,,,,,,,
  10:08:40 PM,89,,,,,,,,,
  10:08:55 PM,89,,,,,,,,,
  10:09:10 PM,89,,,,,,,,,
  10:09:20 PM,88,,,,,,,,,
  10:09:25 PM,87,,,,,,,,,
  10:09:30 PM,87,,,,,,,,,
  10:09:35 PM,86,,,,,,,,,
  10:09:40 PM,86,,,,,,,,,
  10:09:55 PM,85,,,,,,,,,
  10:10:10 PM,85,,,,,,,,,
  10:10:25 PM,85,,,,,,,,,
  10:10:30 PM,84,,,,,,,,,
  10:10:40 PM,84,,,,,,,,,
  10:10:50 PM,83,,,,,,,,,
  10:11:00 PM,82,,,,,,,,,
  10:11:05 PM,81,,,,,,,,,
  10:11:20 PM,87,,,,,,,,,
  10:11:30 PM,88,,,,,,,,,
  10:11:40 PM,87,,,,,,,,,
  10:11:50 PM,86,,,,,,,,,
  10:12:05 PM,86,,,,,,,,,
  10:12:15 PM,85,,,,,,,,,
  10:12:20 PM,85,,,,,,,,,
  10:12:25 PM,86,,,,,,,,,
  10:12:35 PM,86,,,,,,,,,
  10:12:50 PM,86,,,,,,,,,
  10:13:00 PM,86,,,,,,,,,
  10:13:15 PM,86,,,,,,,,,
  10:13:30 PM,83,,,,,,,,,
  10:13:40 PM,81,,,,,,,,,
  10:13:50 PM,80,,,,,,,,,
  10:14:05 PM,79,,,,,,,,,
  10:14:10 PM,80,,,,,,,,,
  10:14:15 PM,81,,,,,,,,,
  10:14:20 PM,83,,,,,,,,,
  10:14:25 PM,82,,,,,,,,,
  10:14:30 PM,81,,,,,,,,,
  10:14:35 PM,82,,,,,,,,,
  10:14:45 PM,83,,,,,,,,,
  10:14:50 PM,84,,,,,,,,,
  10:14:55 PM,85,,,,,,,,,
  10:15:00 PM,83,,,,,,,,,
  10:15:05 PM,82,,,,,,,,,
  10:15:10 PM,79,,,,,,,,,
  10:15:15 PM,81,,,,,,,,,
  10:15:20 PM,81,,,,,,,,,
  10:15:35 PM,82,,,,,,,,,
  10:15:45 PM,81,,,,,,,,,
  10:15:50 PM,81,,,,,,,,,
  10:15:55 PM,82,,,,,,,,,
  10:16:00 PM,83,,,,,,,,,
  10:16:05 PM,89,,,,,,,,,
  10:16:10 PM,90,,,,,,,,,
  10:16:25 PM,89,,,,,,,,,
  10:16:30 PM,88,,,,,,,,,
  10:16:40 PM,88,,,,,,,,,
  10:16:50 PM,86,,,,,,,,,
  10:16:55 PM,85,,,,,,,,,
  10:17:10 PM,85,,,,,,,,,
  10:17:25 PM,85,,,,,,,,,
  10:17:30 PM,86,,,,,,,,,
  10:17:35 PM,86,,,,,,,,,
  10:17:50 PM,88,,,,,,,,,
  10:18:05 PM,89,,,,,,,,,
  10:18:15 PM,88,,,,,,,,,
  10:18:20 PM,87,,,,,,,,,
  10:18:25 PM,85,,,,,,,,,
  10:18:30 PM,84,,,,,,,,,
  10:18:40 PM,83,,,,,,,,,
  10:18:50 PM,87,,,,,,,,,
  10:18:55 PM,87,,,,,,,,,
  10:19:10 PM,89,,,,,,,,,
  10:19:20 PM,89,,,,,,,,,
  10:19:30 PM,87,,,,,,,,,
  10:19:35 PM,85,,,,,,,,,
  10:19:40 PM,84,,,,,,,,,
  10:19:50 PM,83,,,,,,,,,
  10:19:55 PM,81,,,,,,,,,
  10:20:00 PM,82,,,,,,,,,
  10:20:10 PM,80,,,,,,,,,
  10:20:20 PM,79,,,,,,,,,
  10:20:25 PM,84,,,,,,,,,
  10:20:40 PM,84,,,,,,,,,
  10:20:45 PM,83,,,,,,,,,
  10:20:50 PM,83,,,,,,,,,
  10:20:55 PM,82,,,,,,,,,
  10:21:10 PM,84,,,,,,,,,
  10:21:25 PM,84,,,,,,,,,
  10:21:30 PM,84,,,,,,,,,
  10:21:45 PM,84,,,,,,,,,
  10:22:00 PM,85,,,,,,,,,
  10:22:10 PM,84,,,,,,,,,
  10:22:15 PM,83,,,,,,,,,
  10:22:30 PM,93,,,,,,,,,
  10:22:35 PM,93,,,,,,,,,
  10:22:50 PM,92,,,,,,,,,
  10:23:00 PM,93,,,,,,,,,
  10:23:10 PM,91,,,,,,,,,
  10:23:15 PM,90,,,,,,,,,
  10:23:30 PM,90,,,,,,,,,
  10:23:40 PM,91,,,,,,,,,
  10:23:50 PM,90,,,,,,,,,
  10:24:05 PM,90,,,,,,,,,
  10:24:20 PM,90,,,,,,,,,
  10:24:25 PM,89,,,,,,,,,
  10:24:40 PM,89,,,,,,,,,
  10:24:45 PM,88,,,,,,,,,
  10:24:50 PM,87,,,,,,,,,
  10:24:55 PM,86,,,,,,,,,
  10:25:10 PM,86,,,,,,,,,
  10:25:20 PM,85,,,,,,,,,
  10:25:30 PM,87,,,,,,,,,
  10:25:45 PM,87,,,,,,,,,
  10:25:50 PM,86,,,,,,,,,
  10:25:55 PM,87,,,,,,,,,
  10:26:10 PM,87,,,,,,,,,
  10:26:25 PM,87,,,,,,,,,
  10:26:30 PM,86,,,,,,,,,
  10:26:40 PM,86,,,,,,,,,
  10:26:55 PM,86,,,,,,,,,
  10:27:10 PM,91,,,,,,,,,
  10:27:15 PM,90,,,,,,,,,
  10:27:30 PM,88,,,,,,,,,
  10:27:45 PM,88,,,,,,,,,
  10:27:50 PM,87,,,,,,,,,
  10:27:55 PM,86,,,,,,,,,
  10:28:00 PM,85,,,,,,,,,
  10:28:15 PM,84,,,,,,,,,
  10:28:30 PM,85,,,,,,,,,
  10:28:40 PM,88,,,,,,,,,
  10:28:50 PM,87,,,,,,,,,
  10:29:00 PM,86,,,,,,,,,
  10:29:15 PM,86,,,,,,,,,
  10:29:20 PM,86,,,,,,,,,
  10:29:30 PM,73,,,,,,,,,
  10:29:45 PM,72,,,,,,,,,
  10:29:50 PM,71,,,,,,,,,
  10:30:05 PM,71,,,,,,,,,
  10:30:20 PM,71,,,,,,,,,
  10:30:35 PM,71,,,,,,,,,
  10:30:40 PM,71,,,,,,,,,
  10:30:55 PM,71,,,,,,,,,
  10:31:00 PM,72,,,,,,,,,
  10:31:10 PM,82,,,,,,,,,
  10:31:25 PM,82,,,,,,,,,
  10:31:30 PM,88,,,,,,,,,
  10:31:35 PM,88,,,,,,,,,
  10:31:40 PM,87,,,,,,,,,
  10:31:50 PM,87,,,,,,,,,
  10:31:55 PM,86,,,,,,,,,
  10:32:05 PM,85,,,,,,,,,
  10:32:10 PM,84,,,,,,,,,
  10:32:20 PM,80,,,,,,,,,
  10:32:30 PM,82,,,,,,,,,
  10:32:40 PM,80,,,,,,,,,
  10:32:45 PM,79,,,,,,,,,
  10:32:50 PM,80,,,,,,,,,
  10:33:05 PM,81,,,,,,,,,
  10:33:20 PM,83,,,,,,,,,
  10:33:30 PM,82,,,,,,,,,
  10:33:40 PM,80,,,,,,,,,
  10:33:50 PM,81,,,,,,,,,
  10:34:05 PM,80,,,,,,,,,
  10:34:20 PM,80,,,,,,,,,
  10:34:35 PM,80,,,,,,,,,
  10:34:45 PM,81,,,,,,,,,
  10:34:50 PM,81,,,,,,,,,
  10:35:00 PM,82,,,,,,,,,
  10:35:15 PM,81,,,,,,,,,
  10:35:20 PM,82,,,,,,,,,
  10:35:25 PM,83,,,,,,,,,
  10:35:30 PM,86,,,,,,,,,
  10:35:40 PM,88,,,,,,,,,
  10:35:45 PM,88,,,,,,,,,
  10:35:50 PM,89,,,,,,,,,
  10:35:55 PM,91,,,,,,,,,
  10:36:00 PM,93,,,,,,,,,
  10:36:05 PM,95,,,,,,,,,
  10:36:10 PM,95,,,,,,,,,
  10:36:15 PM,95,,,,,,,,,
  10:36:30 PM,95,,,,,,,,,
  10:36:40 PM,94,,,,,,,,,
  10:36:55 PM,94,,,,,,,,,
  10:37:10 PM,94,,,,,,,,,
  10:37:15 PM,93,,,,,,,,,
  10:37:20 PM,92,,,,,,,,,
  10:37:35 PM,94,,,,,,,,,
  10:37:40 PM,96,,,,,,,,,
  10:37:45 PM,98,,,,,,,,,
  10:38:00 PM,98,,,,,,,,,
  10:38:15 PM,98,,,,,,,,,
  10:38:30 PM,98,,,,,,,,,
  10:38:45 PM,98,,,,,,,,,
  11:03:00 PM,70,,,,,,,,,
  11:03:15 PM,70,,,,,,,,,
  11:03:30 PM,70,,,,,,,,,
  11:03:45 PM,70,,,,,,,,,
  11:04:00 PM,70,,,,,,,,,
  11:04:15 PM,70,,,,,,,,,
  11:04:30 PM,70,,,,,,,,,
  11:04:45 PM,70,,,,,,,,,
  11:05:00 PM,70,,,,,,,,,
  11:05:15 PM,70,,,,,,,,,
  11:05:30 PM,70,,,,,,,,,
  11:05:45 PM,70,,,,,,,,,
  11:06:00 PM,70,,,,,,,,,
  11:06:15 PM,70,,,,,,,,,
  11:06:30 PM,70,,,,,,,,,
  11:06:45 PM,70,,,,,,,,,
  11:07:00 PM,70,,,,,,,,,
  11:07:15 PM,70,,,,,,,,,
  11:07:30 PM,70,,,,,,,,,
  11:07:45 PM,70,,,,,,,,,
  11:08:30 PM,70,,,,,,,,,
  11:08:45 PM,70,,,,,,,,,
