LINEAR ACCELERATION X,LINEAR ACCELERATION Y,LINEAR ACCELERATION Z,LIGHT (lux),PROXIMITY (i),SOUND LEVEL (dB),YYYY-MO-DD HH-MI-SS_SSS
-0.0285,0.0119,-0.0161,29,2,38.612,16:23:54:624
0.0223,-0.0104,-0.0012,29.4312,2,15.689,16:23:55:624
-0.0094,0.0298,-0.0501,29.4316,2,15.621,16:23:56:624
0.0211,0.0207,-3.00E-04,29.4309,2,15.596,16:23:57:623
-0.011,5.00E-04,-0.0121,29.5685,2,37.037,16:23:58:624
-0.0125,-0.0363,-0.035,29,2,15.643,16:23:59:624
-0.0057,-0.0093,0.067,29,2,15.63,16:24:00:624
-0.0613,0.0137,-0.0862,29,2,21.753,16:24:01:624
0.0025,0.037,0.0061,29,2,15.605,16:24:02:625
0.0218,-0.0045,-0.0362,28.5688,2,15.69,16:24:03:625
-0.0066,0.0288,0.0406,29,2,15.666,16:24:04:625
-5.00E-04,0.0012,-0.0335,29,2,15.632,16:24:05:624
0.0098,0.0154,-0.0082,28.5749,2,15.843,16:24:06:624
0.0447,-0.0404,0.0326,29,2,15.459,16:24:07:625
3.00E-04,-0.0207,0.0482,29,2,15.608,16:24:08:624
-0.013,0.0018,0.0692,28.5689,2,15.618,16:24:09:624
0.0137,0.0089,-0.0239,28.5701,2,33.85,16:24:10:624
0.0555,0.0138,0.003,29,2,15.544,16:24:11:625
0.0091,-0.0268,-0.072,28.4207,2,25.792,16:24:12:624
0.0094,-0.006,-0.0056,29,2,52.327,16:24:13:624
0.0257,-0.0076,0.0029,29.4314,2,41.136,16:24:14:624
0.0091,0.0384,0.0429,29.5688,2,17.308,16:24:15:624
0.0049,0.0114,0.0029,29.5774,2,15.655,16:24:16:624
-0.017,-0.0032,-0.0202,29.4312,2,43.743,16:24:17:625
0.0102,-0.0258,0.0616,29.4312,2,15.607,16:24:18:624
0.0101,-0.0238,-0.0171,29.5688,2,15.694,16:24:19:623
-0.0071,0.0148,-0.0103,29.431,2,15.564,16:24:20:625
-0.0013,-0.0102,-0.0086,30,2,15.532,16:24:21:624
-3.00E-04,-0.0044,-0.0135,29.4219,2,45.865,16:24:22:624
-0.0249,-0.007,0.0071,29.5664,2,15.499,16:24:23:623
-0.0089,0.0178,-0.0016,29.4244,2,58.032,16:24:24:624
-0.0202,-0.0348,0.0016,29.4163,2,15.652,16:24:25:624
-0.0087,0.0055,6.00E-04,29.5728,2,46.993,16:24:26:627
0.0162,-0.0143,-0.077,29.5794,2,37.595,16:24:27:625
-0.0024,-0.0016,0.0306,29,2,15.665,16:24:28:624
0.0347,-0.0059,-0.0526,29,2,15.617,16:24:29:625
-0.0152,0.0134,0.0222,29,2,45.453,16:24:30:624
-0.0059,0.0181,0.0089,29.4156,2,15.604,16:24:31:623
-0.0132,-0.0059,-0.042,28.5663,2,15.644,16:24:32:624
-0.0124,0.003,-0.0564,28.573,2,47.457,16:24:33:624
-0.0174,-0.0204,-0.0631,28.5673,2,15.63,16:24:34:625
-0.0051,0.032,-0.0311,28.5714,2,15.663,16:24:35:626
-0.011,-0.0107,-0.0174,29,2,56.33,16:24:36:625
-0.002,-0.0021,2.00E-04,29,2,49.248,16:24:37:624
-0.0015,0.0353,0.0394,28.582,2,15.891,16:24:38:624
-0.0184,0.0301,-0.0155,29,2,15.649,16:24:39:626
0.0122,0.0191,-0.0395,28.4338,2,15.529,16:24:40:624
-0.0054,0.0202,0.003,28.5722,2,15.552,16:24:41:624
0.005,0.0275,-0.065,28.5664,2,15.673,16:24:42:624
0.0084,-0.0312,0.0544,29,2,15.634,16:24:43:625
0.0073,-0.0083,-0.0128,29,2,54.097,16:24:44:624
-0.0186,0.0116,-0.0184,29,2,15.555,16:24:45:624
0.0295,0.023,0.0415,28.5665,2,15.511,16:24:46:624
-0.0016,0.0148,0.0203,29,2,15.52,16:24:47:624
-0.0097,0.0082,-0.0573,28.5753,2,15.567,16:24:48:626
-0.0245,0.0067,-0.0139,28.5788,2,45.339,16:24:49:626
-2.00E-04,-0.0278,-0.0021,28.5665,2,32.555,16:24:50:625
0.0225,-0.038,0.0177,28.5768,2,46.189,16:24:51:624
0.007,0.0162,0.0367,28.5805,2,43.014,16:24:52:625
-0.0054,0.0101,0.0092,28.5835,2,45.36,16:24:53:623
-0.0265,5.00E-04,0.0213,29,2,48.718,16:24:54:624
-0.003,-0.0041,-0.0201,29,2,15.472,16:24:55:625
-0.0082,-0.0295,-0.0688,28.5683,2,15.538,16:24:56:625
-0.0066,-3.00E-04,0.037,28.5793,2,15.513,16:24:57:624
0.0209,-0.0317,-0.0068,28.5781,2,17.096,16:24:58:625
-0.0014,-0.0073,0.0202,28.5805,2,52.397,16:24:59:625
-0.0069,0.0028,-0.0507,29,2,15.541,16:25:00:624
-0.0329,0.0016,0.0081,29,2,15.412,16:25:01:625
-0.0115,0.0127,0.0324,28.4273,2,15.596,16:25:02:624
-0.0056,0.0093,-0.0944,28.5702,2,32.952,16:25:03:623
-0.0107,-0.0141,-0.0475,29,2,15.698,16:25:04:624
0.0084,0.0049,0.0185,28.5682,2,15.674,16:25:05:628
0.0087,0.0111,0.0286,28,2,15.606,16:25:06:624
-0.0115,0.0074,-0.0033,28.5819,2,39.588,16:25:07:624
-0.0038,-0.0031,-0.0309,28.5811,2,15.649,16:25:08:624
-0.038,0.0294,-0.0101,29,2,15.668,16:25:09:624
-0.0124,-0.0123,0.0337,28.4331,2,15.743,16:25:10:624
-0.0168,-0.0272,-0.0336,28.4335,2,15.704,16:25:11:624
0.0162,-0.0011,-0.0479,28.417,2,15.59,16:25:12:623
0.0029,0.0173,0.038,29,2,40.159,16:25:13:625
-0.0259,0.0296,-0.0265,29,2,15.681,16:25:14:628
-0.0056,0.0245,-0.1299,29,2,46.175,16:25:15:624
0.0074,0.0038,-0.0446,29,2,15.669,16:25:16:625
-0.0047,0.0025,-0.0184,29,2,15.644,16:25:17:624
-0.0402,0.019,0.0127,29,2,15.681,16:25:18:624
-0.0066,0.0196,-0.0113,29,2,16.461,16:25:19:624
0.0414,-0.0332,-0.0073,26,2,42.544,16:25:20:623
-0.0086,-0.0358,-0.0339,26,2,15.598,16:25:21:625
-0.0194,0.002,0.0503,26,2,17.944,16:25:22:624
-0.0029,-0.0268,-0.015,26,2,61.875,16:25:23:624
0.0136,-0.0206,0.0279,26,2,48.995,16:25:24:626
-0.0109,-0.0337,-0.0712,25.5802,2,15.511,16:25:25:624
0.0017,0.0311,-0.0011,25.5664,2,15.544,16:25:26:624
0.0093,-0.0081,0.0301,25.4198,2,15.525,16:25:27:625
0.0196,-0.011,-0.0131,25.4299,2,15.572,16:25:28:624
0.0119,-0.0151,-0.0061,26.4251,2,15.475,16:25:29:624
-0.0214,0.0294,-0.0731,28.4078,2,15.562,16:25:30:632
0.0026,-0.0099,0.0643,27.5803,2,58.264,16:25:31:624
0.0028,0.0058,0.0161,27.5665,2,37.142,16:25:32:625
-0.0047,0.0133,-0.0378,27.4279,2,15.544,16:25:33:624
0.0305,-0.0142,-0.086,28,2,50.243,16:25:34:626
-0.0301,-0.0314,0.0593,28.5672,2,49.077,16:25:35:624
0.0155,0.0179,0.0438,29,2,43.796,16:25:36:623
0.0135,2.00E-04,-0.0303,29.4341,2,15.479,16:25:37:624
-0.0113,-0.0039,-0.0639,29,2,15.596,16:25:38:624
-0.0102,0.0636,-0.0176,27.5668,2,29.388,16:25:39:624
0.0042,0.0321,-0.0021,27.5669,2,18.821,16:25:40:624
-0.0198,0.0178,-0.0721,27.5669,2,15.576,16:25:41:623
0.0122,-0.0177,0.0664,28.4336,2,15.749,16:25:42:624
0.0141,0.0261,-0.0133,28.5686,2,15.733,16:25:43:625
-0.0053,0.0192,0.0307,28,2,15.57,16:25:44:624
-0.0119,0.0195,0.0127,27.5682,2,15.723,16:25:45:624
-0.0339,-0.0481,0.0074,28,2,15.506,16:25:46:624
0.0061,0.0076,-0.0336,28,2,15.433,16:25:47:624
-0.0033,0.0146,0.0276,27.4316,2,15.484,16:25:48:625
0.0196,0.0056,-0.0047,28,2,15.402,16:25:49:623
0.0104,-0.0065,0.0902,28,2,15.443,16:25:50:624
-0.0099,0.0087,-0.0416,27.5755,2,16.139,16:25:51:624
0.0074,0.0319,-0.0057,27.4317,2,15.513,16:25:52:624
0.0015,0.0476,0.0886,28.5689,2,72.816,16:25:53:624
-0.0063,-0.043,-0.0465,28.5685,2,61.14,16:25:54:624
-0.0154,0.0318,-0.0528,29,2,57.569,16:25:55:624
-0.028,0.0289,0.0079,29.4312,2,16.849,16:25:56:624
0.0464,0.0223,0.0222,29.5686,2,16.862,16:25:57:625
0.0061,0.0299,-0.0426,29.4309,2,58.954,16:25:58:624
0.0285,0.0074,0.0226,29.5686,2,50.076,16:25:59:624
0.0091,-0.0061,-0.0065,29.5687,2,64.703,16:26:00:623
0.0063,0.0155,0.036,29.4281,2,47.534,16:26:01:625
0.0093,-0.0466,-0.033,29.4309,2,56.672,16:26:02:625
0.0068,0.0183,0.0165,29.4316,2,59.098,16:26:03:624
0.0116,-0.0257,0.0475,29.4315,2,30.652,16:26:04:624
-0.0444,-0.1706,-0.0786,29.5686,2,59.081,16:26:05:624
-0.0177,-0.019,-0.0177,29,2,45.218,16:26:06:624
-0.045,-0.025,-0.0414,29.4345,2,19.077,16:26:07:623
-0.0162,-0.0197,-0.0463,30,2,23.577,16:26:08:625
-0.0238,-0.0786,-0.0326,30,2,15.576,16:26:09:624
-0.023,-0.0297,-0.1055,30,2,17.665,16:26:10:624
0.0236,0.0448,0.1027,29.5817,2,15.629,16:26:11:623
-0.0062,-0.0191,0.0217,29.4318,2,15.66,16:26:12:625
-0.0135,-0.0091,-0.0105,30,2,15.578,16:26:13:625
0.0048,-0.0049,0.0281,30,2,15.628,16:26:14:625
-0.0074,0.0044,-0.0699,29.4295,2,15.684,16:26:15:624
-0.0063,-0.0253,-0.0336,29.5678,2,15.472,16:26:16:625
-0.0187,-0.001,-0.0523,30,2,25.537,16:26:17:624
0.0102,-0.0105,-0.0091,29.5662,2,17.021,16:26:18:625
-0.0504,0.0041,0.0047,29.5811,2,15.512,16:26:19:624
-0.003,-0.013,-0.0246,29.5664,2,15.546,16:26:20:626
-0.0196,-0.0387,-0.0245,29.5684,2,15.457,16:26:21:624
-0.0065,-0.0269,0.0449,30,2,15.559,16:26:22:625
0.0077,-0.003,-0.0435,30,2,15.477,16:26:23:624
-0.0045,-0.0076,0.0538,30,2,15.513,16:26:24:625
0.0108,-0.0056,4.00E-04,29.5727,2,29.865,16:26:25:625
-0.0155,-0.1348,-0.0274,29.5805,2,50.019,16:26:26:624
-0.0184,-0.031,-0.1346,28.4274,2,64.956,16:26:27:624
0.0055,0.0166,0.01,28,2,15.458,16:26:28:624
0.0101,-0.0246,0.0681,27.5734,2,29.003,16:26:29:625
0.0114,0.0151,-0.0448,27.5725,2,15.536,16:26:30:625
0.0204,-0.0103,0.0195,27.5725,2,15.736,16:26:31:624
0.0026,-0.0086,0.0193,27,2,15.405,16:26:32:624
-0.0028,0.0318,-0.0415,27,2,34.672,16:26:33:625
-0.032,0.017,0.0091,27,2,15.59,16:26:34:625
-0.0335,-0.0167,0.0474,27.4338,2,53.841,16:26:35:624
-0.0017,0.0018,-0.0178,28.4194,2,36.625,16:26:36:624
0.0166,-0.0184,-0.0545,28.5839,2,20.892,16:26:37:624
0.0052,0.029,0.0228,29,2,15.627,16:26:38:623
-0.0059,-0.0211,0.0018,29,2,15.565,16:26:39:624
0.0208,-0.0096,-0.0266,29,2,15.649,16:26:40:624
-0.0248,-0.0256,-0.0224,29,2,15.403,16:26:41:624
0.0132,-0.0176,0.0167,29,2,15.654,16:26:42:623
-0.0263,-0.0227,-0.0743,29,2,15.557,16:26:43:626
0.0088,0.0085,0.017,28.5721,2,15.787,16:26:44:623
0.0206,-0.0045,0.0021,29,2,15.735,16:26:45:624
-0.0218,0.005,0.0456,28.4332,2,15.617,16:26:46:624
5.00E-04,-0.0266,-0.0374,29,2,15.571,16:26:47:624
-0.0218,0.0149,0.0294,29,2,15.608,16:26:48:625
0.0021,-0.0043,0.0307,29,2,15.563,16:26:49:624
0.0166,0.0172,-0.0312,28.4311,2,15.453,16:26:50:624
0.0224,0.0301,-0.002,29,2,49.289,16:26:51:624
0.0027,-0.0392,0.0678,29.5681,2,65.902,16:26:52:625
0.567,0.039,-0.0806,28.4329,2,47.724,16:26:53:624
-1.0268,-0.0143,0.2477,43.6017,2,37.194,16:26:54:624
-0.0481,0.0502,-0.0653,46.434,2,30.884,16:26:55:623
-0.0249,-0.0041,0.0228,46.8597,2,15.715,16:26:56:624
-0.0038,0.005,-0.0245,47.5656,2,15.58,16:26:57:624
-0.0176,0.0144,-0.0515,46.134,2,22.272,16:26:58:624
-0.0261,0.0018,0.0396,45.8648,2,33.72,16:26:59:623
-0.0326,-0.0353,-0.0893,46.1346,2,15.505,16:27:00:624
0.0028,-0.0188,-0.0266,46.5662,2,32.016,16:27:01:624
-0.0258,-0.0455,-0.0352,46.432,2,32.49,16:27:02:624
-0.0018,0.0127,0.0432,46.4329,2,40.915,16:27:03:624
